customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent
764,20,Female,High School,27543,371.51,2025-06-18,Home,2.0,3.56,44.91,416.42,13.23,403.19,201.6,1.35,400,1.38,0,1,0,0,0,0,0,0,1,18-25,Low,Low,Poor,No Discount,Q1,"(0.00901, 4.228]",2025,6,June,18,2,Wednesday,2,25,0,0,0,20257,Summer,244,0
765,45,Male,Bachelor,125891,1968.54,2025-11-01,Food,4.7,42.71,36.58,2005.12,840.76,1164.36,247.74,1.56,2025,2.8,1,0,1,0,0,0,0,1,0,36-50,High,High,Excellent,High Discount,Q2,"(0.00901, 4.228]",2025,11,November,1,5,Saturday,4,44,1,1,0,20393,Fall,108,0
766,23,Male,High School,53496,2404.89,2025-04-11,Home,1.4,39.08,18.35,2423.24,939.83,1483.41,1059.58,4.5,529,2.33,0,0,1,0,0,0,0,0,1,18-25,Middle,Very High,Poor,Medium Discount,Q2,"(4.228, 8.426]",2025,4,April,11,4,Friday,2,15,0,0,0,20189,Spring,312,0
767,61,Other,PhD,80692,3004.1,2025-05-07,Clothing,2.1,5.18,5.31,3009.41,155.61,2853.8,1358.95,3.72,3721,1.32,3,0,0,1,0,1,0,0,0,51-65,Upper-Middle,Very High,Fair,No Discount,Q3,"(0.00901, 4.228]",2025,5,May,7,2,Wednesday,2,19,0,0,0,20215,Spring,286,0
768,61,Other,Bachelor,109084,1465.4,2026-01-28,Books,3.1,5.37,34.43,1499.83,78.69,1421.14,458.43,1.34,3721,1.79,1,0,0,1,1,0,0,0,0,51-65,High,High,Good,No Discount,Q2,"(0.00901, 4.228]",2026,1,January,28,2,Wednesday,1,5,0,0,0,20481,Winter,20,1
769,38,Other,High School,112920,3477.96,2025-11-20,Books,3.3,5.06,48.93,3526.89,175.98,3350.91,1015.43,3.08,1444,2.97,0,0,0,1,1,0,0,0,0,36-50,High,Very High,Good,No Discount,Q4,"(0.00901, 4.228]",2025,11,November,20,3,Thursday,4,47,0,0,0,20412,Fall,89,0
770,45,Male,Bachelor,143555,4302.01,2025-04-28,Books,1.1,0.57,36.33,4338.34,24.52,4313.82,3921.65,3.0,2025,3.19,1,0,1,0,1,0,0,0,0,36-50,High,Very High,Poor,No Discount,Q4,"(0.00901, 4.228]",2025,4,April,28,0,Monday,2,18,0,0,0,20206,Spring,295,0
771,57,Female,Master,64425,3901.46,2025-10-29,Books,4.1,27.43,46.44,3947.9,1070.17,2877.73,701.89,6.06,3249,1.13,2,1,0,0,1,0,0,0,0,51-65,Middle,Very High,Excellent,Medium Discount,Q3,"(4.228, 8.426]",2025,10,October,29,2,Wednesday,4,44,0,0,0,20390,Fall,111,0
772,71,Female,Bachelor,484890,13965.85,2025-04-23,Food,2.4,48.67,40.22,14006.07,6797.18,7208.89,3003.7,2.88,5041,6.83,1,1,0,0,0,0,0,1,0,65+,High,Very High,Fair,High Discount,Q4,"(0.00901, 4.228]",2025,4,April,23,2,Wednesday,2,17,0,0,0,20201,Spring,300,0
773,71,Male,Bachelor,38888,2407.73,2025-12-03,Home,2.6,21.93,8.16,2415.89,528.02,1887.87,726.1,6.19,5041,0.55,1,0,1,0,0,0,0,0,1,65+,Lower-Middle,Very High,Fair,Low Discount,Q2,"(4.228, 8.426]",2025,12,December,3,2,Wednesday,4,49,0,0,0,20425,Winter,76,0
774,18,Female,Master,55735,533.6,2025-08-25,Books,4.2,27.04,12.46,546.06,144.29,401.77,95.66,0.96,324,3.1,2,1,0,0,1,0,0,0,0,18-25,Middle,Medium,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2025,8,August,25,0,Monday,3,35,0,0,0,20325,Summer,176,0
775,53,Other,PhD,67295,1217.8,2025-03-12,Electronics,2.5,48.4,17.09,1234.89,589.42,645.47,258.19,1.81,2809,1.27,3,0,0,1,0,0,1,0,0,51-65,Middle,High,Fair,High Discount,Q1,"(0.00901, 4.228]",2025,3,March,12,2,Wednesday,1,11,0,0,0,20159,Spring,342,0
776,38,Female,High School,137474,4933.45,2025-09-23,Books,1.2,12.76,8.41,4941.86,629.51,4312.35,3593.63,3.59,1444,3.62,0,1,0,0,1,0,0,0,0,36-50,High,Very High,Poor,Low Discount,Q4,"(0.00901, 4.228]",2025,9,September,23,1,Tuesday,3,39,0,0,0,20354,Fall,147,0
777,77,Female,Master,134352,721.05,2025-11-09,Home,1.7,42.92,29.08,750.13,309.47,440.66,259.21,0.54,5929,1.74,2,1,0,0,0,0,0,0,1,65+,High,Medium,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,11,November,9,6,Sunday,4,45,1,0,0,20401,Fall,100,0
778,60,Female,Bachelor,103042,2499.45,2025-06-17,Books,4.8,27.32,48.77,2548.22,682.85,1865.37,388.62,2.43,3600,1.72,1,1,0,0,1,0,0,0,0,51-65,High,Very High,Excellent,Medium Discount,Q2,"(0.00901, 4.228]",2025,6,June,17,1,Tuesday,2,25,0,0,0,20256,Summer,245,0
779,52,Other,High School,105999,3094.6,2025-10-24,Food,1.3,28.47,38.07,3132.67,881.03,2251.64,1732.03,2.92,2704,2.04,0,0,0,1,0,0,0,1,0,51-65,High,Very High,Poor,Medium Discount,Q3,"(0.00901, 4.228]",2025,10,October,24,4,Friday,4,43,0,0,0,20385,Fall,116,0
780,30,Male,Master,37955,3515.3,2025-11-18,Clothing,2.4,17.16,21.17,3536.47,603.23,2933.24,1222.18,9.26,900,1.27,2,0,1,0,0,1,0,0,0,26-35,Lower-Middle,Very High,Fair,Low Discount,Q4,"(8.426, 12.624]",2025,11,November,18,1,Tuesday,4,47,0,0,0,20410,Fall,91,0
781,74,Other,High School,57841,2802.65,2026-01-21,Clothing,3.0,28.08,0.23,2802.88,786.98,2015.9,671.97,4.85,5476,0.78,0,0,0,1,0,1,0,0,0,65+,Middle,Very High,Fair,Medium Discount,Q3,"(4.228, 8.426]",2026,1,January,21,2,Wednesday,1,4,0,0,0,20474,Winter,27,1
782,66,Male,High School,90640,58.76,2026-01-24,Home,3.0,3.66,15.66,74.42,2.15,72.27,24.09,0.06,4356,1.37,0,0,1,0,0,0,0,0,1,65+,Upper-Middle,Very Low,Fair,No Discount,Q1,"(0.00901, 4.228]",2026,1,January,24,5,Saturday,1,4,1,0,0,20477,Winter,24,1
783,71,Male,Master,85510,1639.04,2025-12-22,Clothing,1.0,38.23,26.34,1665.38,626.6,1038.78,1038.78,1.92,5041,1.2,2,0,1,0,0,1,0,0,0,65+,Upper-Middle,High,Poor,Medium Discount,Q2,"(0.00901, 4.228]",2025,12,December,22,0,Monday,4,52,0,0,0,20444,Winter,57,0
784,71,Male,High School,54911,2593.38,2025-04-27,Clothing,3.0,14.23,16.21,2609.59,369.04,2240.55,746.85,4.72,5041,0.77,0,0,1,0,0,1,0,0,0,65+,Middle,Very High,Fair,Low Discount,Q3,"(4.228, 8.426]",2025,4,April,27,6,Sunday,2,17,1,0,0,20205,Spring,296,0
785,27,Female,PhD,79031,448.45,2025-10-07,Electronics,2.5,44.38,5.55,454.0,199.02,254.98,101.99,0.57,729,2.93,3,1,0,0,0,0,1,0,0,26-35,Upper-Middle,Low,Fair,High Discount,Q1,"(0.00901, 4.228]",2025,10,October,7,1,Tuesday,4,41,0,0,0,20368,Fall,133,0
786,70,Female,Master,108726,1759.63,2025-03-24,Home,4.9,18.39,22.14,1781.77,323.6,1458.17,297.59,1.62,4900,1.55,2,1,0,0,0,0,0,0,1,65+,High,High,Excellent,Low Discount,Q2,"(0.00901, 4.228]",2025,3,March,24,0,Monday,1,13,0,0,0,20171,Spring,330,0
787,61,Male,PhD,27357,175.68,2025-06-14,Home,1.6,7.14,12.66,188.34,12.54,175.8,109.88,0.64,3721,0.45,3,0,1,0,0,0,0,0,1,51-65,Low,Low,Poor,No Discount,Q1,"(0.00901, 4.228]",2025,6,June,14,5,Saturday,2,24,1,0,0,20253,Summer,248,0
788,64,Male,Bachelor,52479,402.11,2026-01-11,Clothing,2.4,34.79,45.46,447.57,139.89,307.68,128.2,0.77,4096,0.82,1,0,1,0,0,1,0,0,0,51-65,Middle,Low,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2026,1,January,11,6,Sunday,1,2,1,0,0,20464,Winter,37,0
789,70,Female,High School,81476,1990.65,2025-12-05,Clothing,2.7,8.23,5.09,1995.74,163.83,1831.91,678.49,2.44,4900,1.16,0,1,0,0,0,1,0,0,0,65+,Upper-Middle,High,Fair,No Discount,Q2,"(0.00901, 4.228]",2025,12,December,5,4,Friday,4,49,0,0,0,20427,Winter,74,0
790,27,Other,Bachelor,64811,672.25,2025-09-29,Clothing,2.6,37.68,2.46,674.71,253.3,421.41,162.08,1.04,729,2.4,1,0,0,1,0,1,0,0,0,26-35,Middle,Medium,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,9,September,29,0,Monday,3,40,0,0,0,20360,Fall,141,0
791,63,Male,Bachelor,56208,2842.03,2025-04-02,Food,3.7,48.41,0.27,2842.3,1375.83,1466.47,396.34,5.06,3969,0.89,1,0,1,0,0,0,0,1,0,51-65,Middle,Very High,Good,High Discount,Q2,"(4.228, 8.426]",2025,4,April,2,2,Wednesday,2,14,0,0,0,20180,Spring,321,0
792,30,Other,High School,40150,3450.43,2025-09-03,Books,1.9,38.98,16.4,3466.83,1344.98,2121.85,1116.76,8.59,900,1.34,0,0,0,1,1,0,0,0,0,26-35,Lower-Middle,Very High,Poor,Medium Discount,Q3,"(8.426, 12.624]",2025,9,September,3,2,Wednesday,3,36,0,0,0,20334,Fall,167,0
793,54,Female,Master,91180,4004.93,2025-06-04,Food,1.9,1.12,33.02,4037.95,44.86,3993.09,2101.63,4.39,2916,1.69,2,1,0,0,0,0,0,1,0,51-65,Upper-Middle,Very High,Poor,No Discount,Q4,"(4.228, 8.426]",2025,6,June,4,2,Wednesday,2,23,0,0,0,20243,Summer,258,0
794,55,Male,High School,63286,1008.75,2025-02-28,Home,3.9,29.99,36.52,1045.27,302.52,742.75,190.45,1.59,3025,1.15,0,0,1,0,0,0,0,0,1,51-65,Middle,High,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,2,February,28,4,Friday,1,9,0,0,1,20147,Winter,354,0
795,41,Other,Bachelor,132856,845.74,2025-07-08,Electronics,3.0,34.77,22.66,868.4,294.06,574.34,191.45,0.64,1681,3.24,1,0,0,1,0,0,1,0,0,36-50,High,Medium,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,7,July,8,1,Tuesday,3,28,0,0,0,20277,Summer,224,0
796,19,Other,Bachelor,88450,531.79,2025-09-19,Books,2.7,41.27,34.22,566.01,219.47,346.54,128.35,0.6,361,4.66,1,0,0,1,1,0,0,0,0,18-25,Upper-Middle,Medium,Fair,High Discount,Q1,"(0.00901, 4.228]",2025,9,September,19,4,Friday,3,38,0,0,0,20350,Fall,151,0
797,39,Other,Master,41352,3185.79,2026-01-30,Electronics,1.7,2.8,18.0,3203.79,89.2,3114.59,1832.11,7.7,1521,1.06,2,0,0,1,0,0,1,0,0,36-50,Lower-Middle,Very High,Poor,No Discount,Q4,"(4.228, 8.426]",2026,1,January,30,4,Friday,1,5,0,0,0,20483,Winter,18,1
798,34,Female,High School,75069,3535.31,2025-09-25,Home,1.8,24.01,33.39,3568.7,848.83,2719.87,1511.04,4.71,1156,2.21,0,1,0,0,0,0,0,0,1,26-35,Upper-Middle,Very High,Poor,Low Discount,Q3,"(4.228, 8.426]",2025,9,September,25,3,Thursday,3,39,0,0,0,20356,Fall,145,0
799,53,Female,Bachelor,131888,167.61,2025-06-22,Home,1.0,26.77,2.03,169.64,44.87,124.77,124.77,0.13,2809,2.49,1,1,0,0,0,0,0,0,1,51-65,High,Low,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,6,June,22,6,Sunday,2,25,1,0,0,20261,Summer,240,0
800,31,Other,PhD,130448,4681.7,2025-03-11,Electronics,1.4,8.46,19.54,4701.24,396.07,4305.17,3075.12,3.59,961,4.21,3,0,0,1,0,0,1,0,0,26-35,High,Very High,Poor,No Discount,Q4,"(0.00901, 4.228]",2025,3,March,11,1,Tuesday,1,11,0,0,0,20158,Spring,343,0
801,27,Other,Bachelor,34397,269.34,2025-06-26,Electronics,3.2,16.12,39.54,308.88,43.42,265.46,82.96,0.78,729,1.27,1,0,0,1,0,0,1,0,0,26-35,Lower-Middle,Low,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,6,June,26,3,Thursday,2,26,0,0,0,20265,Summer,236,0
802,52,Female,Bachelor,61555,2711.07,2026-01-14,Electronics,4.6,22.01,40.15,2751.22,596.71,2154.51,468.37,4.4,2704,1.18,1,1,0,0,0,0,1,0,0,51-65,Middle,Very High,Excellent,Low Discount,Q3,"(4.228, 8.426]",2026,1,January,14,2,Wednesday,1,3,0,0,0,20467,Winter,34,0
803,42,Other,Master,66959,3548.21,2025-08-12,Home,2.1,41.66,35.81,3584.02,1478.18,2105.84,1002.78,5.3,1764,1.59,2,0,0,1,0,0,0,0,1,36-50,Middle,Very High,Fair,High Discount,Q3,"(4.228, 8.426]",2025,8,August,12,1,Tuesday,3,33,0,0,0,20312,Summer,189,0
804,20,Other,PhD,20728,4356.14,2026-02-17,Clothing,2.3,46.47,10.21,4366.35,2024.3,2342.05,1018.28,21.02,400,1.04,3,0,0,1,0,1,0,0,0,18-25,Low,Very High,Fair,High Discount,Q3,"(16.822, 21.02]",2026,2,February,17,1,Tuesday,1,8,0,0,0,20501,Winter,0,1
805,64,Female,Bachelor,70517,3573.29,2025-09-18,Electronics,1.5,31.42,12.36,3585.65,1122.73,2462.92,1641.95,5.07,4096,1.1,1,1,0,0,0,0,1,0,0,51-65,Middle,Very High,Poor,Medium Discount,Q3,"(4.228, 8.426]",2025,9,September,18,3,Thursday,3,38,0,0,0,20349,Fall,152,0
806,55,Other,Bachelor,139180,4010.62,2025-10-15,Books,2.6,19.75,49.8,4060.42,792.1,3268.32,1257.05,2.88,3025,2.53,1,0,0,1,1,0,0,0,0,51-65,High,Very High,Fair,Low Discount,Q4,"(0.00901, 4.228]",2025,10,October,15,2,Wednesday,4,42,0,0,0,20376,Fall,125,0
807,34,Other,PhD,86234,1703.86,2025-03-10,Home,1.1,12.7,5.17,1709.03,216.39,1492.64,1356.95,1.98,1156,2.54,3,0,0,1,0,0,0,0,1,26-35,Upper-Middle,High,Poor,Low Discount,Q2,"(0.00901, 4.228]",2025,3,March,10,0,Monday,1,11,0,0,0,20157,Spring,344,0
808,29,Other,High School,446183,14367.39,2025-07-07,Food,4.7,49.11,9.03,14376.42,7055.83,7320.59,1557.57,3.22,841,15.39,0,0,0,1,0,0,0,1,0,26-35,High,Very High,Excellent,High Discount,Q4,"(0.00901, 4.228]",2025,7,July,7,0,Monday,3,28,0,0,0,20276,Summer,225,0
809,71,Female,High School,67280,409.77,2025-07-12,Food,3.7,49.15,6.5,416.27,201.4,214.87,58.07,0.61,5041,0.95,0,1,0,0,0,0,0,1,0,65+,Middle,Low,Good,High Discount,Q1,"(0.00901, 4.228]",2025,7,July,12,5,Saturday,3,28,1,0,0,20281,Summer,220,0
810,69,Other,Bachelor,99459,4475.14,2025-07-22,Books,5.0,46.25,16.38,4491.52,2069.75,2421.77,484.35,4.5,4761,1.44,1,0,0,1,1,0,0,0,0,65+,Upper-Middle,Very High,Excellent,High Discount,Q3,"(4.228, 8.426]",2025,7,July,22,1,Tuesday,3,30,0,0,0,20291,Summer,210,0
811,41,Female,Bachelor,36779,2742.49,2026-01-24,Clothing,4.5,39.28,10.51,2753.0,1077.25,1675.75,372.39,7.46,1681,0.9,1,1,0,0,0,1,0,0,0,36-50,Lower-Middle,Very High,Excellent,Medium Discount,Q2,"(4.228, 8.426]",2026,1,January,24,5,Saturday,1,4,1,0,0,20477,Winter,24,1
812,46,Female,High School,83932,4088.32,2026-02-02,Electronics,2.9,16.29,24.88,4113.2,665.99,3447.21,1188.69,4.87,2116,1.82,0,1,0,0,0,0,1,0,0,36-50,Upper-Middle,Very High,Fair,Low Discount,Q4,"(4.228, 8.426]",2026,2,February,2,0,Monday,1,6,0,0,0,20486,Winter,15,1
813,60,Male,Master,92936,2267.07,2025-08-20,Home,3.1,40.85,23.8,2290.87,926.1,1364.77,440.25,2.44,3600,1.55,2,0,1,0,0,0,0,0,1,51-65,Upper-Middle,Very High,Good,High Discount,Q2,"(0.00901, 4.228]",2025,8,August,20,2,Wednesday,3,34,0,0,0,20320,Summer,181,0
814,42,Male,PhD,44466,3221.45,2025-03-26,Electronics,1.8,20.44,45.08,3266.53,658.46,2608.07,1448.93,7.24,1764,1.06,3,0,1,0,0,0,1,0,0,36-50,Lower-Middle,Very High,Poor,Low Discount,Q3,"(4.228, 8.426]",2025,3,March,26,2,Wednesday,1,13,0,0,0,20173,Spring,328,0
815,53,Other,PhD,56939,2636.75,2025-10-12,Home,2.8,16.34,1.74,2638.49,430.84,2207.65,788.45,4.63,2809,1.07,3,0,0,1,0,0,0,0,1,51-65,Middle,Very High,Fair,Low Discount,Q3,"(4.228, 8.426]",2025,10,October,12,6,Sunday,4,41,1,0,0,20373,Fall,128,0
816,75,Female,Master,89896,3660.63,2026-01-07,Food,4.6,37.24,15.99,3676.62,1363.22,2313.4,502.91,4.07,5625,1.2,2,1,0,0,0,0,0,1,0,65+,Upper-Middle,Very High,Excellent,Medium Discount,Q3,"(0.00901, 4.228]",2026,1,January,7,2,Wednesday,1,2,0,0,0,20460,Winter,41,0
817,77,Male,Master,55270,417.33,2025-03-19,Electronics,1.2,3.98,29.83,447.16,16.61,430.55,358.79,0.76,5929,0.72,2,0,1,0,0,0,1,0,0,65+,Middle,Low,Poor,No Discount,Q1,"(0.00901, 4.228]",2025,3,March,19,2,Wednesday,1,12,0,0,0,20166,Spring,335,0
818,43,Other,Master,346295,9297.31,2025-06-27,Books,4.5,2.43,30.24,9327.55,225.92,9101.63,2022.58,2.68,1849,8.05,2,0,0,1,1,0,0,0,0,36-50,High,Very High,Excellent,No Discount,Q4,"(0.00901, 4.228]",2025,6,June,27,4,Friday,2,26,0,0,0,20266,Summer,235,0
819,55,Male,Master,354455,12684.4,2025-02-23,Clothing,2.4,22.4,24.01,12708.41,2841.31,9867.1,4111.29,3.58,3025,6.44,2,0,1,0,0,1,0,0,0,51-65,High,Very High,Fair,Low Discount,Q4,"(0.00901, 4.228]",2025,2,February,23,6,Sunday,1,8,1,0,0,20142,Winter,359,0
820,18,Male,Master,71934,806.13,2026-01-15,Books,4.6,22.28,40.78,846.91,179.61,667.3,145.07,1.12,324,4.0,2,0,1,0,1,0,0,0,0,18-25,Middle,Medium,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2026,1,January,15,3,Thursday,1,3,0,0,0,20468,Winter,33,0
821,37,Female,Master,84895,4360.2,2025-03-10,Clothing,4.8,44.78,3.14,4363.34,1952.5,2410.84,502.26,5.14,1369,2.29,2,1,0,0,0,1,0,0,0,36-50,Upper-Middle,Very High,Excellent,High Discount,Q3,"(4.228, 8.426]",2025,3,March,10,0,Monday,1,11,0,0,0,20157,Spring,344,0
822,72,Female,PhD,52307,1103.88,2026-01-04,Electronics,3.7,6.31,40.77,1144.65,69.65,1075.0,290.54,2.11,5184,0.73,3,1,0,0,0,0,1,0,0,65+,Middle,High,Good,No Discount,Q2,"(0.00901, 4.228]",2026,1,January,4,6,Sunday,1,1,1,0,0,20457,Winter,44,0
823,45,Male,Master,74098,4879.57,2025-10-07,Electronics,3.7,6.16,24.74,4904.31,300.58,4603.73,1244.25,6.59,2025,1.65,2,0,1,0,0,0,1,0,0,36-50,Middle,Very High,Good,No Discount,Q4,"(4.228, 8.426]",2025,10,October,7,1,Tuesday,4,41,0,0,0,20368,Fall,133,0
824,33,Male,High School,80921,1691.11,2026-01-28,Clothing,2.8,7.37,6.69,1697.8,124.63,1573.17,561.85,2.09,1089,2.45,0,0,1,0,0,1,0,0,0,26-35,Upper-Middle,High,Fair,No Discount,Q2,"(0.00901, 4.228]",2026,1,January,28,2,Wednesday,1,5,0,0,0,20481,Winter,20,1
825,64,Female,Master,25486,918.77,2025-10-19,Food,4.3,1.49,44.29,963.06,13.69,949.37,220.78,3.6,4096,0.4,2,1,0,0,0,0,0,1,0,51-65,Low,Medium,Excellent,No Discount,Q1,"(0.00901, 4.228]",2025,10,October,19,6,Sunday,4,42,1,0,0,20380,Fall,121,0
826,34,Other,Master,28335,3950.6,2025-12-10,Home,4.8,3.59,32.46,3983.06,141.83,3841.23,800.26,13.94,1156,0.83,2,0,0,1,0,0,0,0,1,26-35,Low,Very High,Excellent,No Discount,Q4,"(12.624, 16.822]",2025,12,December,10,2,Wednesday,4,50,0,0,0,20432,Winter,69,0
827,57,Female,PhD,464803,13562.05,2025-03-03,Books,4.1,32.99,8.18,13570.23,4474.12,9096.11,2218.56,2.92,3249,8.15,3,1,0,0,1,0,0,0,0,51-65,High,Very High,Excellent,Medium Discount,Q4,"(0.00901, 4.228]",2025,3,March,3,0,Monday,1,10,0,0,0,20150,Spring,351,0
828,45,Male,PhD,146020,2496.0,2025-02-22,Books,3.5,21.58,1.68,2497.68,538.64,1959.04,559.73,1.71,2025,3.24,3,0,1,0,1,0,0,0,0,36-50,High,Very High,Good,Low Discount,Q3,"(0.00901, 4.228]",2025,2,February,22,5,Saturday,1,8,1,0,0,20141,Winter,360,0
829,75,Other,Master,141954,2781.26,2026-01-01,Books,3.4,38.18,7.06,2788.32,1061.89,1726.43,507.77,1.96,5625,1.89,2,0,0,1,1,0,0,0,0,65+,High,Very High,Good,Medium Discount,Q2,"(0.00901, 4.228]",2026,1,January,1,3,Thursday,1,1,0,1,0,20454,Winter,47,0
830,29,Male,PhD,122795,3598.82,2026-01-10,Electronics,4.4,49.63,30.44,3629.26,1786.09,1843.17,418.9,2.93,841,4.23,3,0,1,0,0,0,1,0,0,26-35,High,Very High,Excellent,High Discount,Q2,"(0.00901, 4.228]",2026,1,January,10,5,Saturday,1,2,1,0,0,20463,Winter,38,0
831,44,Other,Bachelor,109112,1149.99,2025-05-07,Books,3.2,32.95,8.96,1158.95,378.92,780.03,243.76,1.05,1936,2.48,1,0,0,1,1,0,0,0,0,36-50,High,High,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,5,May,7,2,Wednesday,2,19,0,0,0,20215,Spring,286,0
832,71,Male,PhD,117203,4981.71,2026-02-08,Home,4.2,2.52,11.29,4993.0,125.54,4867.46,1158.92,4.25,5041,1.65,3,0,1,0,0,0,0,0,1,65+,High,Very High,Excellent,No Discount,Q4,"(4.228, 8.426]",2026,2,February,8,6,Sunday,1,6,1,0,0,20492,Winter,9,1
833,70,Other,PhD,31130,4874.22,2026-01-19,Home,3.0,5.23,1.26,4875.48,254.92,4620.56,1540.19,15.66,4900,0.44,3,0,0,1,0,0,0,0,1,65+,Lower-Middle,Very High,Fair,No Discount,Q4,"(12.624, 16.822]",2026,1,January,19,0,Monday,1,4,0,0,0,20472,Winter,29,1
834,59,Other,PhD,107508,3255.13,2025-06-19,Clothing,1.2,44.05,36.15,3291.28,1433.88,1857.4,1547.83,3.03,3481,1.82,3,0,0,1,0,1,0,0,0,51-65,High,Very High,Poor,High Discount,Q2,"(0.00901, 4.228]",2025,6,June,19,3,Thursday,2,25,0,0,0,20258,Summer,243,0
835,76,Male,PhD,125955,1005.72,2025-05-20,Electronics,2.5,26.37,40.52,1046.24,265.21,781.03,312.41,0.8,5776,1.66,3,0,1,0,0,0,1,0,0,65+,High,High,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,5,May,20,1,Tuesday,2,21,0,0,0,20228,Spring,273,0
836,64,Other,High School,138324,3404.34,2025-11-22,Home,2.8,41.24,39.84,3444.18,1403.95,2040.23,728.65,2.46,4096,2.16,0,0,0,1,0,0,0,0,1,51-65,High,Very High,Fair,High Discount,Q3,"(0.00901, 4.228]",2025,11,November,22,5,Saturday,4,47,1,0,0,20414,Fall,87,0
837,47,Female,High School,234228,8729.57,2025-06-19,Food,1.6,42.83,6.38,8735.95,3738.87,4997.08,3123.18,3.73,2209,4.98,0,1,0,0,0,0,0,1,0,36-50,High,Very High,Poor,High Discount,Q4,"(0.00901, 4.228]",2025,6,June,19,3,Thursday,2,25,0,0,0,20258,Summer,243,0
838,58,Male,High School,86703,162.96,2025-03-26,Electronics,1.4,46.38,45.17,208.13,75.58,132.55,94.68,0.19,3364,1.49,0,0,1,0,0,0,1,0,0,51-65,Upper-Middle,Low,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,3,March,26,2,Wednesday,1,13,0,0,0,20173,Spring,328,0
839,51,Female,Master,476091,12249.63,2026-02-03,Electronics,3.1,47.49,33.61,12283.24,5817.35,6465.89,2085.77,2.57,2601,9.34,2,1,0,0,0,0,1,0,0,51-65,High,Very High,Good,High Discount,Q4,"(0.00901, 4.228]",2026,2,February,3,1,Tuesday,1,6,0,0,0,20487,Winter,14,1
840,54,Male,Master,21062,2318.49,2026-02-14,Home,1.3,27.74,44.88,2363.37,643.15,1720.22,1323.25,11.01,2916,0.39,2,0,1,0,0,0,0,0,1,51-65,Low,Very High,Poor,Medium Discount,Q2,"(8.426, 12.624]",2026,2,February,14,5,Saturday,1,7,1,0,0,20498,Winter,3,1
841,23,Other,Bachelor,258810,12152.55,2025-08-11,Food,2.2,17.05,22.36,12174.91,2072.01,10102.9,4592.23,4.7,529,11.25,1,0,0,1,0,0,0,1,0,18-25,High,Very High,Fair,Low Discount,Q4,"(4.228, 8.426]",2025,8,August,11,0,Monday,3,33,0,0,0,20311,Summer,190,0
842,24,Other,High School,109780,3638.57,2025-09-03,Clothing,4.0,48.09,21.85,3660.42,1749.79,1910.63,477.66,3.31,576,4.57,0,0,0,1,0,1,0,0,0,18-25,High,Very High,Good,High Discount,Q2,"(0.00901, 4.228]",2025,9,September,3,2,Wednesday,3,36,0,0,0,20334,Fall,167,0
843,49,Other,Master,41545,3716.11,2026-02-09,Home,4.9,27.37,39.23,3755.34,1017.1,2738.24,558.82,8.94,2401,0.85,2,0,0,1,0,0,0,0,1,36-50,Lower-Middle,Very High,Excellent,Medium Discount,Q3,"(8.426, 12.624]",2026,2,February,9,0,Monday,1,7,0,0,0,20493,Winter,8,1
844,49,Male,PhD,41689,2133.21,2025-11-01,Food,3.9,3.21,4.66,2137.87,68.48,2069.39,530.61,5.12,2401,0.85,3,0,1,0,0,0,0,1,0,36-50,Lower-Middle,Very High,Good,No Discount,Q3,"(4.228, 8.426]",2025,11,November,1,5,Saturday,4,44,1,1,0,20393,Fall,108,0
845,70,Female,PhD,31174,1736.22,2025-10-04,Electronics,5.0,32.14,26.04,1762.26,558.02,1204.24,240.85,5.57,4900,0.45,3,1,0,0,0,0,1,0,0,65+,Lower-Middle,High,Excellent,Medium Discount,Q2,"(4.228, 8.426]",2025,10,October,4,5,Saturday,4,40,1,0,0,20365,Fall,136,0
846,42,Female,High School,108461,1861.48,2025-09-17,Food,3.8,29.38,41.82,1903.3,546.9,1356.4,356.95,1.72,1764,2.58,0,1,0,0,0,0,0,1,0,36-50,High,High,Good,Medium Discount,Q2,"(0.00901, 4.228]",2025,9,September,17,2,Wednesday,3,38,0,0,0,20348,Fall,153,0
